index;chave;repeticoes;colisoes
11963;;;
11964;mettera;1;12
11965;;;
11966;;;
11967;;;
11968;pensamento;10;14
11969;;;
11970;;;
11971;;;
11972;superfluas;1;24
11973;;;
11974;;;
11975;;;
11976;estando;4;8
11977;;;
11978;;;
11979;lieu;2;0
11980;correco;2;18
11981;;;
11982;;;
11983;;;
11984;fugirme;2;10
11985;;;
11986;;;
11987;;;
11988;fizeram;10;30
11989;;;
11990;bens;2;1
11991;;;
11992;nobreza;1;12
11993;;;
11994;possuilo;1;5
11995;cxxxvi;2;0
11996;darlhes;1;11
11997;;;
11998;conflictos;1;1
11999;;;
12000;cavallo;12;20
12001;;;
12002;soergueuse;1;0
12003;extremos;1;0
12004;semente;1;9
12005;;;
12006;inquiriume;1;5
12007;;;
12008;desenho;3;16
12009;dispozse;1;0
12010;consoantes;1;0
12011;;;
12012;estimao;1;29
12013;;;
12014;entrevista;1;0
12015;converso;1;0
12016;caderno;1;3
12017;;;
12018;excessivas;1;1
12019;;;
12020;tenente;1;2
12021;;;
12022;;;
12023;;;
12024;attenta;3;19
12025;;;
12026;principiou;1;1
12027;corretor;1;0
12028;ministerio;1;12
12029;;;
12030;prometto;5;5
12031;;;
12032;querido;7;8
12033;espresso;1;0
12034;mantimento;1;2
12035;;;
12036;repente;5;14
12037;;;
12038;;;
12039;prestito;1;3
12040;faloume;4;5
12041;;;
12042;musculos;2;5
12043;;;
12044;aguente;1;2
12045;retorqui;1;0
12046;tranquillo;1;0
12047;;;
12048;pirueta;2;12
12049;;;
12050;interiores;1;4
12051;;;
12052;vivendo;1;38
12053;;;
12054;;;
12055;;;
12056;suar;1;6
12057;;;
12058;;;
12059;sharing;1;0
12060;apontei;1;2
12061;;;
12062;commovidos;1;2
12063;;;
12064;francez;2;7
12065;;;
12066;prostrarse;1;0
12067;;;
12068;houvera;1;5
12069;;;
12070;;;
12071;;;
12072;tiquetique;6;11
12073;;;
12074;;;
12075;dissoluo;1;1
12076;convico;5;7
12077;;;
12078;honorarios;2;2
12079;;;
12080;estante;1;0
12081;;;
12082;;;
12083;;;
12084;paquete;2;3
12085;;;
12086;;;
12087;;;
12088;castigo;1;0
12089;;;
12090;construces;1;0
12091;;;
12092;brancos;3;23
12093;respirou;1;0
12094;;;
12095;;;
12096;recanto;1;24
12097;;;
12098;exquisitas;1;1
12099;;;
12100;soffrer;1;12
12101;;;
12102;religiosos;4;8
12103;;;
12104;ligalos;1;8
12105;;;
12106;resolvamos;1;0
12107;;;
12108;santissimo;6;6
12109;;;
12110;;;
12111;;;
12112;tirasse;4;8
12113;;;
12114;;;
12115;;;
12116;comprra;1;1
12117;;;
12118;;;
12119;;;
12120;esqueas;1;1
12121;;;
12122;form;4;1
12123;;;
12124;satanaz;6;7
12125;;;
12126;;;
12127;;;
12128;escrevi;5;8
12129;;;
12130;meticuloso;1;0
12131;;;
12132;timidez;5;15
12133;;;
12134;;;
12135;;;
12136;gazetas;1;2
12137;;;
12138;;;
12139;;;
12140;appears;1;1
12141;;;
12142;;;
12143;;;
12144;recusar;2;13
12145;;;
12146;versiculos;1;0
12147;;;
12148;deuscom;1;8
12149;;;
12150;destruirse;1;2
12151;;;
12152;intenes;1;8
12153;;;
12154;;;
12155;;;
12156;abramos;1;9
12157;;;
12158;;;
12159;;;
12160;apertar;5;5
12161;;;
12162;;;
12163;;;
12164;curtido;2;5
12165;;;
12166;;;
12167;;;
12168;folheto;2;10
12169;;;
12170;compostura;2;2
12171;;;
12172;maiores;6;4
12173;;;
12174;;;
12175;;;
12176;prompta;3;0
12177;;;
12178;;;
12179;;;
12180;;;
12181;;;
12182;obsequioso;1;0
12183;;;
12184;ouvindo;6;3
12185;;;
12186;;;
12187;;;
12188;emendou;3;10
12189;;;
12190;;;
12191;;;
12192;ouvirao;1;3
12193;;;
12194;;;
12195;;;
12196;excelso;1;1
12197;;;
12198;;;
12199;;;
12200;ousasse;1;10
12201;;;
12202;;;
12203;;;
12204;mostrei;2;2
12205;;;
12206;aphorismos;1;0
12207;;;
12208;tnhamos;1;3
12209;;;
12210;xlvi;2;4
12211;;;
12212;escuras;3;2
12213;;;
12214;cautelosos;1;0
12215;;;
12216;podemos;4;16
12217;;;
12218;;;
12219;;;
12220;approva;1;0
12221;;;
12222;;;
12223;;;
12224;adverti;3;28
12225;;;
12226;pensativos;1;0
12227;;;
12228;colhios;1;4
12229;;;
12230;;;
12231;;;
12232;elogios;5;10
12233;;;
12234;;;
12235;;;
12236;priamos;1;0
12237;;;
12238;;;
12239;;;
12240;renovar;1;1
12241;;;
12242;;;
12243;cxvi;2;0
12244;talento;3;8
12245;;;
12246;;;
12247;;;
12248;pintaro;1;2
12249;;;
12250;;;
12251;;;
12252;levalos;1;1
12253;;;
12254;upon;2;0
12255;;;
12256;repetir;2;3
12257;;;
12258;;;
12259;;;
12260;cortejouos;1;2
12261;;;
12262;;;
12263;;;
12264;nuncios;1;10
12265;;;
12266;;;
12267;;;
12268;devotas;2;0
12269;;;
12270;excessivos;1;0
12271;;;
12272;;;
12273;;;
12274;;;
12275;;;
12276;felizes;5;8
12277;;;
12278;;;
12279;;;
12280;lxxviii;2;3
12281;;;
12282;;;
12283;;;
12284;entraro;1;3
12285;;;
12286;;;
12287;;;
12288;havemos;2;8
12289;;;
12290;;;
12291;;;
12292;enxugue;1;2
12293;;;
12294;;;
12295;;;
12296;envolve;1;4
12297;;;
12298;;;
12299;;;
12300;extremosos;1;0
12301;;;
12302;;;
12303;;;
12304;influir;1;3
12305;;;
12306;;;
12307;;;
12308;;;
12309;rumo;1;2
12310;;;
12311;;;
12312;costura;3;15
12313;;;
12314;;;
12315;;;
12316;seremos;1;0
12317;;;
12318;;;
12319;;;
12320;irms;1;1
12321;;;
12322;;;
12323;fiduciariaainda;1;0
12324;estrume;1;2
12325;;;
12326;;;
12327;;;
12328;veremos;3;18
12329;;;
12330;;;
12331;;;
12332;ouvidor;1;1
12333;;;
12334;;;
12335;;;
12336;lembrou;5;1
12337;;;
12338;;;
12339;;;
12340;pilatos;1;6
12341;;;
12342;lxvi;3;1
12343;;;
12344;;;
12345;;;
12346;;;
12347;;;
12348;;;
12349;;;
12350;;;
12351;;;
12352;resolvi;1;4
12353;;;
12354;;;
12355;;;
12356;catumby;1;1
12357;;;
12358;;;
12359;;;
12360;derreou;2;2
12361;;;
12362;;;
12363;;;
12364;pararou;1;2
12365;;;
12366;;;
12367;;;
12368;adverso;1;1
12369;;;
12370;;;
12371;;;
12372;olympio;1;1
12373;;;
12374;;;
12375;;;
12376;intenso;1;0
12377;;;
12378;;;
12379;;;
12380;;;
12381;;;
12382;;;
12383;;;
12384;perdoou;1;7
12385;;;
12386;;;
12387;;;
12388;;;
12389;;;
12390;;;
12391;;;
12392;incutir;2;11
12393;;;
12394;;;
12395;;;
12396;copioso;1;0
12397;;;
12398;;;
12399;;;
12400;intento;1;17
12401;;;
12402;;;
12403;;;
12404;;;
12405;;;
12406;;;
12407;;;
12408;famulos;1;0
12409;;;
12410;;;
12411;;;
12412;demonstrou;1;1
12413;;;
12414;;;
12415;;;
12416;arvores;2;19
12417;;;
12418;;;
12419;;;
12420;name;1;1
12421;;;
12422;;;
12423;;;
12424;facil;2;0
12425;;;
12426;;;
12427;;;
12428;;;
12429;;;
12430;;;
12431;;;
12432;asperos;1;11
12433;;;
12434;;;
12435;;;
12436;futuras;1;0
12437;;;
12438;;;
12439;;;
12440;dezoito;2;1
12441;;;
12442;;;
12443;;;
12444;;;
12445;;;
12446;;;
12447;;;
12448;charuto;1;1
12449;;;
12450;;;
12451;;;
12452;;;
12453;;;
12454;;;
12455;;;
12456;longa;6;7
12457;;;
12458;;;
12459;;;
12460;;;
12461;;;
12462;;;
12463;;;
12464;andra;1;12
12465;;;
12466;;;
12467;;;
12468;quietos;1;0
12469;;;
12470;;;
12471;;;
12472;recurso;2;1
12473;;;
12474;;;
12475;;;
12476;;;
12477;;;
12478;;;
12479;;;
12480;franziu;1;3
12481;;;
12482;;;
12483;;;
12484;passivo;1;0
12485;thus;1;0
12486;;;
12487;;;
12488;sonetos;3;4
12489;;;
12490;;;
12491;;;
12492;;;
12493;;;
12494;;;
12495;;;
12496;leproso;1;3
12497;;;
12498;;;
12499;;;
12500;;;
12501;;;
12502;;;
12503;;;
12504;sumptuosos;1;6
12505;;;
12506;;;
12507;;;
12508;passmos;1;2
12509;;;
12510;;;
12511;;;
12512;suspiro;2;0
12513;;;
12514;;;
12515;;;
12516;;;
12517;;;
12518;;;
12519;espiritualidade;1;0
12520;;;
12521;feirano;1;1
12522;;;
12523;;;
12524;;;
12525;;;
12526;;;
12527;;;
12528;assomos;1;1
12529;;;
12530;;;
12531;;;
12532;;;
12533;;;
12534;;;
12535;;;
12536;penosos;1;5
12537;;;
12538;;;
12539;;;
12540;;;
12541;;;
12542;;;
12543;;;
12544;regao;1;2
12545;;;
12546;;;
12547;;;
12548;;;
12549;;;
12550;;;
12551;;;
12552;remotos;1;0
12553;;;
12554;;;
12555;;;
12556;;;
12557;;;
12558;;;
12559;;;
12560;tampa;1;7
12561;;;
12562;;;
12563;;;
12564;;;
12565;;;
12566;;;
12567;;;
12568;abalo;2;13
12569;;;
12570;;;
12571;;;
12572;;;
12573;;;
12574;;;
12575;;;
12576;voltmos;3;0
12577;;;
12578;;;
12579;;;
12580;;;
12581;;;
12582;;;
12583;;;
12584;robusto;2;1
12585;;;
12586;;;
12587;;;
12588;;;
12589;;;
12590;;;
12591;;;
12592;repouso;1;0
12593;;;
12594;;;
12595;;;
12596;;;
12597;;;
12598;;;
12599;;;
12600;dacol;1;10
12601;;;
12602;;;
12603;;;
12604;antecipadamente;1;0
12605;;;
12606;;;
12607;;;
12608;sarna;1;1
12609;;;
12610;;;
12611;;;
12612;corrupo;1;0
12613;;;
12614;;;
12615;;;
12616;picar;1;8
12617;;;
12618;;;
12619;correspondencia;1;0
12620;;;
12621;;;
12622;;;
12623;;;
12624;monge;1;2
12625;;;
12626;;;
12627;;;
12628;;;
12629;;;
12630;;;
12631;;;
12632;grava;1;10
12633;;;
12634;;;
12635;;;
12636;;;
12637;;;
12638;;;
12639;;;
12640;pdese;4;7
12641;;;
12642;;;
12643;;;
12644;;;
12645;;;
12646;;;
12647;;;
12648;lidas;1;15
12649;;;
12650;;;
12651;;;
12652;immobilisavalhe;1;0
12653;;;
12654;;;
12655;;;
12656;levouos;1;1
12657;;;
12658;;;
12659;;;
12660;;;
12661;;;
12662;;;
12663;;;
12664;;;
12665;;;
12666;;;
12667;;;
12668;;;
12669;;;
12670;verdadeiramente;3;0
12671;;;
12672;mudra;1;12
12673;;;
12674;concertadamente;1;0
12675;;;
12676;;;
12677;;;
12678;mudada;1;0
12679;;;
12680;terna;2;10
12681;;;
12682;;;
12683;;;
12684;;;
12685;;;
12686;;;
12687;;;
12688;garbo;1;4
12689;;;
12690;;;
12691;;;
12692;;;
12693;;;
12694;apaixonadamente;1;0
12695;;;
12696;metal;3;12
12697;;;
12698;;;
12699;artificialmente;1;0
12700;;;
12701;;;
12702;;;
12703;;;
12704;cinta;2;12
12705;;;
12706;;;
12707;;;
12708;;;
12709;;;
12710;;;
12711;;;
12712;seiva;1;11
12713;;;
12714;;;
12715;;;
12716;;;
12717;;;
12718;;;
12719;;;
12720;ligas;5;14
12721;;;
12722;;;
12723;;;
12724;;;
12725;;;
12726;;;
12727;;;
12728;alone;1;0
12729;;;
12730;;;
12731;;;
12732;;;
12733;;;
12734;;;
12735;;;
12736;flora;1;8
12737;;;
12738;;;
12739;commercialmente;1;0
12740;;;
12741;;;
12742;;;
12743;;;
12744;aceno;1;2
12745;;;
12746;;;
12747;;;
12748;;;
12749;;;
12750;;;
12751;;;
12752;leite;2;4
12753;;;
12754;;;
12755;;;
12756;;;
12757;;;
12758;;;
12759;;;
12760;abril;2;2
12761;;;
12762;;;
12763;;;
12764;;;
12765;;;
12766;;;
12767;;;
12768;passa;7;7
12769;;;
12770;;;
12771;;;
12772;;;
12773;;;
12774;;;
12775;espontaneamente;2;0
12776;honra;3;7
12777;;;
12778;;;
12779;;;
12780;;;
12781;;;
12782;;;
12783;;;
12784;;;
12785;;;
12786;;;
12787;;;
12788;;;
12789;;;
12790;;;
12791;;;
12792;letra;1;6
12793;;;
12794;;;
12795;;;
12796;;;
12797;;;
12798;;;
12799;;;
12800;;;
12801;;;
12802;;;
12803;;;
12804;;;
12805;;;
12806;;;
12807;;;
12808;chore;1;30
12809;;;
12810;;;
12811;;;
12812;;;
12813;;;
12814;;;
12815;;;
12816;golpe;3;9
12817;;;
12818;;;
12819;;;
12820;;;
12821;;;
12822;extraordinarias;1;0
12823;;;
12824;almas;1;3
12825;;;
12826;;;
12827;;;
12828;tirada;2;0
12829;;;
12830;;;
12831;;;
12832;feixe;2;2
12833;;;
12834;;;
12835;;;
12836;;;
12837;;;
12838;;;
12839;;;
12840;finas;6;10
12841;gbnewbypglaforg;1;0
12842;;;
12843;;;
12844;;;
12845;accessoriamente;1;0
12846;;;
12847;;;
12848;roido;2;10
12849;;;
12850;;;
12851;;;
12852;;;
12853;;;
12854;;;
12855;;;
12856;penas;1;11
12857;;;
12858;;;
12859;;;
12860;;;
12861;;;
12862;;;
12863;;;
12864;lxiii;1;3
12865;;;
12866;;;
12867;;;
12868;;;
12869;;;
12870;;;
12871;;;
12872;definitivamente;2;10
12873;;;
12874;;;
12875;;;
12876;;;
12877;;;
12878;;;
12879;;;
12880;fieis;2;5
12881;;;
12882;;;
12883;;;
12884;;;
12885;;;
12886;;;
12887;;;
12888;jurei;3;23
12889;;;
12890;;;
12891;;;
12892;;;
12893;;;
12894;successivamente;1;0
12895;;;
12896;corta;1;5
12897;;;
12898;;;
12899;;;
12900;;;
12901;;;
12902;excellentissima;3;0
12903;;;
12904;ponta;5;4
12905;;;
12906;;;
12907;particularmente;6;0
12908;;;
12909;;;
12910;;;
12911;;;
12912;doura;2;9
12913;;;
12914;;;
12915;;;
12916;;;
12917;;;
12918;metade;7;0
12919;;;
12920;vivam;1;12
12921;;;
12922;;;
12923;;;
12924;;;
12925;;;
12926;;;
12927;;;
12928;passe;2;1
12929;;;
12930;;;
12931;;;
12932;;;
12933;;;
12934;;;
12935;;;
12936;bordo;7;34
12937;;;
12938;;;
12939;;;
12940;;;
12941;;;
12942;;;
12943;;;
12944;provisoriamente;1;0
12945;;;
12946;;;
12947;;;
12948;devida;1;15
12949;;;
12950;;;
12951;;;
12952;fizme;3;6
12953;;;
12954;;;
12955;;;
12956;;;
12957;merchantability;1;0
12958;;;
12959;;;
12960;wwwgutenbergorg;5;8
12961;;;
12962;;;
12963;;;
12964;;;
12965;;;
12966;;;
12967;;;
12968;palmo;2;4
12969;;;
12970;;;
12971;;;
12972;;;
12973;;;
12974;;;
12975;;;
12976;morta;5;14
12977;;;
12978;ficado;1;0
12979;encaminhassemos;1;0
12980;;;
12981;;;
12982;;;
12983;;;
12984;campo;1;3
12985;;;
12986;;;
12987;;;
12988;;;
12989;;;
12990;;;
12991;;;
12992;teimo;1;8
12993;;;
12994;;;
12995;;;
12996;cabeas;3;4
12997;;;
12998;;;
12999;;;
13000;torne;1;5
13001;;;
13002;demand;1;0
13003;;;
13004;;;
13005;;;
13006;;;
13007;;;
13008;usual;1;16
13009;;;
13010;;;
13011;;;
13012;;;
13013;;;
13014;elogia;1;0
13015;;;
13016;porco;1;3
13017;;;
13018;extraordinarios;1;0
13019;;;
13020;debate;1;4
13021;;;
13022;;;
13023;;;
13024;gosar;1;3
13025;;;
13026;;;
13027;;;
13028;;;
13029;;;
13030;;;
13031;;;
13032;obter;2;15
13033;;;
13034;;;
13035;;;
13036;;;
13037;;;
13038;;;
13039;;;
13040;lagos;1;4
13041;;;
13042;;;
13043;;;
13044;;;
13045;;;
13046;;;
13047;;;
13048;;;
13049;;;
13050;deilhe;2;7
13051;;;
13052;;;
13053;;;
13054;correspondentes;1;0
13055;;;
13056;voume;1;0
13057;;;
13058;;;
13059;;;
13060;;;
13061;;;
13062;;;
13063;;;
13064;;;
13065;cala;1;0
13066;;;
13067;;;
13068;havela;1;2
13069;;;
13070;;;
13071;;;
13072;beios;5;3
13073;;;
13074;;;
13075;;;
13076;;;
13077;;;
13078;;;
13079;;;
13080;xlvii;2;9
13081;;;
13082;;;
13083;;;
13084;;;
13085;;;
13086;alaska;1;0
13087;;;
13088;senti;23;18
13089;;;
13090;;;
13091;;;
13092;;;
13093;;;
13094;;;
13095;;;
13096;;;
13097;;;
13098;agonia;1;2
13099;;;
13100;;;
13101;;;
13102;;;
13103;;;
13104;visse;5;34
13105;;;
13106;;;
13107;;;
13108;;;
13109;;;
13110;humana;3;1
13111;;;
13112;julio;1;12
13113;;;
13114;;;
13115;;;
13116;lanado;1;0
13117;;;
13118;;;
13119;;;
13120;coser;1;10
13121;;;
13122;;;
13123;;;
13124;;;
13125;;;
13126;;;
13127;;;
13128;saguo;1;6
13129;;;
13130;;;
13131;;;
13132;;;
13133;;;
13134;tijuca;3;0
13135;;;
13136;viste;3;1
13137;;;
13138;;;
13139;;;
13140;tremia;1;5
13141;;;
13142;;;
13143;;;
13144;caixo;2;0
13145;;;
13146;public;3;0
13147;;;
13148;representations;1;0
13149;;;
13150;;;
13151;;;
13152;laivo;1;15
13153;;;
13154;;;
13155;;;
13156;;;
13157;;;
13158;perdoa;2;1
13159;;;
13160;lopes;2;4
13161;comprimentarnos;1;0
13162;;;
13163;;;
13164;;;
13165;;;
13166;;;
13167;;;
13168;surdo;1;5
13169;;;
13170;;;
13171;;;
13172;;;
13173;;;
13174;;;
13175;;;
13176;rotas;1;13
13177;;;
13178;;;
13179;;;
13180;;;
13181;;;
13182;;;
13183;;;
13184;ousar;1;3
13185;;;
13186;;;
13187;;;
13188;;;
13189;;;
13190;;;
13191;;;
13192;novas;9;3
13193;;;
13194;rogado;1;6
13195;;;
13196;;;
13197;;;
13198;;;
13199;;;
13200;negou;3;10
13201;;;
13202;;;
13203;;;
13204;;;
13205;;;
13206;gerado;2;4
13207;;;
13208;links;3;0
13209;;;
13210;;;
13211;;;
13212;dizela;3;9
13213;;;
13214;;;
13215;;;
13216;fizer;1;4
13217;;;
13218;comeme;1;3
13219;;;
13220;;;
13221;;;
13222;;;
13223;;;
13224;velava;1;13
13225;;;
13226;;;
13227;;;
13228;;;
13229;;;
13230;;;
13231;;;
13232;carto;2;0
13233;;;
13234;;;
13235;;;
13236;;;
13237;;;
13238;;;
13239;;;
13240;samos;1;0
13241;;;
13242;casase;1;1
13243;;;
13244;;;
13245;;;
13246;;;
13247;;;
13248;beijar;4;20
13249;;;
13250;;;
13251;;;
13252;;;
13253;;;
13254;abraho;1;4
13255;;;
13256;sogro;1;5
13257;;;
13258;;;
13259;;;
13260;;;
13261;;;
13262;;;
13263;;;
13264;preso;3;1
13265;;;
13266;haviam;3;0
13267;;;
13268;;;
13269;;;
13270;;;
13271;;;
13272;roxas;2;13
13273;;;
13274;;;
13275;;;
13276;;;
13277;;;
13278;chegue;3;3
13279;;;
13280;;;
13281;;;
13282;;;
13283;;;
13284;aberta;1;0
13285;;;
13286;;;
13287;;;
13288;;;
13289;;;
13290;deviam;1;0
13291;;;
13292;;;
13293;;;
13294;;;
13295;;;
13296;tragar;1;4
13297;;;
13298;;;
13299;;;
13300;;;
13301;;;
13302;patria;1;10
13303;;;
13304;;;
13305;;;
13306;;;
13307;;;
13308;paguei;1;3
13309;;;
13310;;;
13311;;;
13312;;;
13313;;;
13314;sairam;5;6
13315;;;
13316;;;
13317;;;
13318;;;
13319;;;
13320;xxxii;2;17
13321;;;
13322;;;
13323;;;
13324;;;
13325;;;
13326;ligalo;1;5
13327;;;
13328;newby;1;0
13329;;;
13330;;;
13331;;;
13332;accepo;1;2
13333;;;
13334;;;
13335;;;
13336;;;
13337;;;
13338;encher;1;11
13339;;;
13340;;;
13341;;;
13342;;;
13343;;;
13344;neguei;1;8
13345;;;
13346;;;
13347;;;
13348;;;
13349;;;
13350;sagrao;1;1
13351;;;
13352;;;
13353;;;
13354;;;
13355;;;
13356;tochas;3;19
13357;;;
13358;;;
13359;;;
13360;money;3;0
13361;;;
13362;unidas;1;0
13363;;;
13364;;;
13365;;;
13366;;;
13367;;;
13368;milhar;1;13
13369;;;
13370;;;
13371;;;
13372;;;
13373;;;
13374;chames;1;6
13375;;;
13376;;;
13377;;;
13378;;;
13379;;;
13380;saindo;6;10
13381;;;
13382;;;
13383;;;
13384;;;
13385;;;
13386;valias;1;23
13387;;;
13388;;;
13389;;;
13390;;;
13391;;;
13392;demais;15;13
13393;;;
13394;;;
13395;;;
13396;;;
13397;;;
13398;estado;6;2
13399;;;
13400;ratos;1;1
13401;;;
13402;;;
13403;;;
13404;dignas;2;12
13405;;;
13406;;;
13407;;;
13408;;;
13409;;;
13410;iberas;1;9
13411;;;
13412;;;
13413;;;
13414;;;
13415;;;
13416;deixam;1;11
13417;;;
13418;;;
13419;;;
13420;;;
13421;;;
13422;;;
13423;;;
13424;;;
13425;;;
13426;;;
13427;;;
13428;diabos;1;13
13429;;;
13430;;;
13431;;;
13432;;;
13433;;;
13434;folhas;5;13
13435;;;
13436;;;
13437;;;
13438;;;
13439;;;
13440;solto;1;13
13441;;;
13442;;;
13443;;;
13444;;;
13445;;;
13446;dobrar;1;21
13447;;;
13448;;;
13449;;;
13450;;;
13451;;;
13452;hostia;3;18
13453;;;
13454;;;
13455;card;1;0
13456;;;
13457;;;
13458;cuides;3;14
13459;;;
13460;;;
13461;;;
13462;;;
13463;;;
13464;gurgel;12;5
13465;;;
13466;;;
13467;;;
13468;;;
13469;;;
13470;amador;1;2
13471;;;
13472;;;
13473;;;
13474;;;
13475;;;
13476;gaiato;1;2
13477;;;
13478;;;
13479;;;
13480;;;
13481;;;
13482;pedaos;3;15
13483;;;
13484;;;
13485;;;
13486;;;
13487;;;
13488;;;
13489;;;
13490;;;
13491;;;
13492;;;
13493;;;
13494;vinces;1;2
13495;;;
13496;;;
13497;;;
13498;;;
13499;;;
13500;desceu;2;10
13501;;;
13502;;;
13503;;;
13504;;;
13505;;;
13506;nojosa;1;3
13507;;;
13508;;;
13509;;;
13510;;;
13511;;;
13512;accept;1;3
13513;;;
13514;;;
13515;;;
13516;;;
13517;;;
13518;apesar;20;26
13519;;;
13520;;;
13521;;;
13522;;;
13523;;;
13524;degrau;2;3
13525;;;
13526;;;
13527;;;
13528;;;
13529;;;
13530;achars;1;2
13531;;;
13532;;;
13533;;;
13534;;;
13535;;;
13536;cantar;3;18
13537;;;
13538;;;
13539;;;
13540;;;
13541;;;
13542;paying;2;0
13543;;;
13544;;;
13545;;;
13546;;;
13547;;;
13548;levalo;2;5
13549;;;
13550;;;
13551;;;
13552;;;
13553;;;
13554;forjar;1;4
13555;;;
13556;;;
13557;;;
13558;;;
13559;;;
13560;derive;1;0
13561;;;
13562;;;
13563;;;
13564;;;
13565;;;
13566;formem;1;12
13567;;;
13568;carry;1;0
13569;;;
13570;;;
13571;;;
13572;havelo;3;2
13573;;;
13574;;;
13575;;;
13576;;;
13577;;;
13578;ataque;2;7
13579;;;
13580;;;
13581;;;
13582;;;
13583;;;
13584;either;1;0
13585;;;
13586;;;
13587;;;
13588;;;
13589;;;
13590;chaves;4;12
13591;;;
13592;;;
13593;;;
13594;;;
13595;;;
13596;puxava;1;6
13597;;;
13598;;;
13599;;;
13600;;;
13601;;;
13602;olvido;2;4
13603;;;
13604;;;
13605;;;
13606;;;
13607;;;
13608;esposa;6;10
13609;;;
13610;;;
13611;;;
13612;;;
13613;;;
13614;credor;3;12
13615;;;
13616;;;
13617;;;
13618;;;
13619;;;
13620;puzlhe;1;11
13621;;;
13622;;;
13623;;;
13624;sobrancelha;1;0
13625;;;
13626;assiduidade;1;0
13627;;;
13628;;;
13629;;;
13630;;;
13631;;;
13632;cxxxi;2;7
13633;;;
13634;;;
13635;;;
13636;;;
13637;;;
13638;tacito;1;4
13639;;;
13640;empallideci;1;3
13641;;;
13642;;;
13643;;;
13644;fechou;3;23
13645;;;
13646;;;
13647;;;
13648;;;
13649;;;
13650;credos;1;5
13651;;;
13652;;;
13653;;;
13654;;;
13655;;;
13656;poetas;2;10
13657;;;
13658;;;
13659;;;
13660;;;
13661;;;
13662;avisar;1;6
13663;;;
13664;;;
13665;;;
13666;;;
13667;;;
13668;tropel;2;10
13669;;;
13670;agradeceram;1;0
13671;;;
13672;;;
13673;;;
13674;sereno;4;13
13675;;;
13676;;;
13677;;;
13678;;;
13679;;;
13680;mordeu;2;6
13681;;;
13682;;;
13683;;;
13684;;;
13685;;;
13686;vintem;1;14
13687;;;
13688;;;
13689;;;
13690;;;
13691;;;
13692;dessas;8;2
13693;;;
13694;;;
13695;;;
13696;;;
13697;;;
13698;lxxiii;1;6
13699;;;
13700;;;
13701;;;
13702;;;
13703;;;
13704;desconfiana;2;3
13705;;;
13706;;;
13707;;;
13708;;;
13709;;;
13710;;;
13711;;;
13712;;;
13713;;;
13714;;;
13715;;;
13716;dignidade;1;3
13717;;;
13718;;;
13719;;;
13720;;;
13721;;;
13722;liberdade;4;2
13723;;;
13724;repugnancia;2;1
13725;;;
13726;;;
13727;;;
13728;much;1;0
13729;;;
13730;;;
13731;;;
13732;;;
13733;;;
13734;preste;1;5
13735;;;
13736;;;
13737;;;
13738;;;
13739;;;
13740;ventre;1;3
13741;;;
13742;;;
13743;;;
13744;;;
13745;;;
13746;;;
13747;;;
13748;;;
13749;;;
13750;;;
13751;;;
13752;nessas;1;6
13753;;;
13754;;;
13755;;;
13756;;;
13757;;;
13758;unicos;1;1
13759;;;
13760;;;
13761;;;
13762;;;
13763;;;
13764;bambeavamme;1;2
13765;;;
13766;;;
13767;;;
13768;;;
13769;;;
13770;erguer;1;1
13771;;;
13772;;;
13773;;;
13774;;;
13775;;;
13776;vastas;1;8
13777;;;
13778;;;
13779;;;
13780;;;
13781;;;
13782;confiavalhe;1;29
13783;;;
13784;;;
13785;;;
13786;;;
13787;;;
13788;aberto;4;5
13789;;;
13790;imprudencia;1;0
13791;;;
13792;;;
13793;;;
13794;inveno;1;8
13795;;;
13796;;;
13797;acabo;2;2
13798;;;
13799;;;
13800;viamos;1;2
13801;;;
13802;;;
13803;;;
13804;;;
13805;;;
13806;bellos;3;3
13807;;;
13808;;;
13809;;;
13810;;;
13811;;;
13812;desconfiado;2;2
13813;;;
13814;;;
13815;;;
13816;;;
13817;;;
13818;seguir;2;8
13819;;;
13820;;;
13821;;;
13822;apalpavalhe;1;0
13823;;;
13824;moveis;3;15
13825;;;
13826;;;
13827;;;
13828;;;
13829;;;
13830;saimos;4;4
13831;;;
13832;;;
13833;cocadinha;1;4
13834;diligencias;1;0
13835;;;
13836;praxes;1;0
13837;;;
13838;desenfiaram;1;0
13839;;;
13840;;;
13841;;;
13842;madrugada;3;2
13843;;;
13844;;;
13845;;;
13846;;;
13847;;;
13848;santidade;1;1
13849;;;
13850;;;
13851;chame;1;0
13852;;;
13853;;;
13854;reticencias;1;8
13855;;;
13856;trabalhador;2;0
13857;;;
13858;companheira;3;0
13859;;;
13860;estimo;1;9
13861;;;
13862;;;
13863;;;
13864;desconfiava;1;0
13865;;;
13866;divindade;1;3
13867;;;
13868;recommendao;1;0
13869;daria;8;6
13870;;;
13871;;;
13872;reconciliao;3;8
13873;;;
13874;;;
13875;;;
13876;;;
13877;;;
13878;fontes;1;7
13879;;;
13880;;;
13881;;;
13882;;;
13883;;;
13884;dedicatoria;2;9
13885;;;
13886;;;
13887;alliviada;1;0
13888;;;
13889;;;
13890;ordenandome;1;2
13891;;;
13892;;;
13893;;;
13894;agradecidos;1;0
13895;;;
13896;havers;1;3
13897;;;
13898;;;
13899;;;
13900;recommendra;1;1
13901;;;
13902;convivencia;1;17
13903;;;
13904;afrancezado;2;0
